"Station","Annee","RR...Precipitation","Lat","Long","Alti"
"GRESSE",1992,"63.2",44.899833,5.565667,1220
"GRESSE",1993,"58.3",44.899833,5.565667,1220
"GRESSE",1994,"67.8",44.899833,5.565667,1220
"GRESSE",1995,"61.5",44.899833,5.565667,1220
"GRESSE",1996,"61",44.899833,5.565667,1220
"GRESSE",1997,"52",44.899833,5.565667,1220
"GRESSE",1998,"49.5",44.899833,5.565667,1220
"GRESSE",1999,"67.8",44.899833,5.565667,1220
"GRESSE",2000,"52.5",44.899833,5.565667,1220
"GRESSE",2001,"52.3",44.899833,5.565667,1220
"GRESSE",2002,"59.5",44.899833,5.565667,1220
"GRESSE",2003,"65.5",44.899833,5.565667,1220
"GRESSE",2004,"67.8",44.899833,5.565667,1220
"GRESSE",2005,"43.1",44.899833,5.565667,1220
"GRESSE",2006,"34",44.899833,5.565667,1220
"GRESSE",2007,"70",44.899833,5.565667,1220
"GRESSE",2008,"74",44.899833,5.565667,1220
"GRESSE",2009,"57.3",44.899833,5.565667,1220
"GRESSE",2010,"45.2",44.899833,5.565667,1220
"GRESSE",2011,"63.5",44.899833,5.565667,1220
"GRESSE",2012,"73",44.899833,5.565667,1220
"GRESSE",2013,"77.5",44.899833,5.565667,1220
"GRESSE",2014,"71.2",44.899833,5.565667,1220
"GRESSE",2015,"51.4",44.899833,5.565667,1220
"GRESSE",2016,"42.6",44.899833,5.565667,1220
"GRESSE",2017,"64.2",44.899833,5.565667,1220
"GRESSE",2018,"75",44.899833,5.565667,1220
"GRESSE",2019,"53.5",44.899833,5.565667,1220
"GRESSE",2020,"50",44.899833,5.565667,1220
"GRESSE",2021,"73",44.899833,5.565667,1220
"GRESSE",2022,"45.4",44.899833,5.565667,1220
"Gresse en Vercors",1950,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1951,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1952,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1953,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1954,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1955,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1956,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1957,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1958,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1959,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1960,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1961,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1962,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1963,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1964,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1965,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1966,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1967,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1968,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1969,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1970,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1971,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1972,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1973,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1974,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1975,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1976,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1977,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1978,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1979,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1980,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1981,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1982,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1983,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1984,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1985,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1986,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1987,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1988,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1989,"39",44.893167,5.547167,1254
"Gresse en Vercors",1990,"-Inf",44.893167,5.547167,1254
"Gresse en Vercors",1991,"135.5",44.893167,5.547167,1254
"Gresse en Vercors",1992,"28.2",44.893167,5.547167,1254
"Gresse en Vercors",1993,"60.5",44.893167,5.547167,1254
"Gresse en Vercors",1994,"53",44.893167,5.547167,1254
"Gresse en Vercors",1995,"44.9",44.893167,5.547167,1254
"Gresse en Vercors",1996,"35",44.893167,5.547167,1254
"Gresse en Vercors",1997,"44.8",44.893167,5.547167,1254
"Gresse en Vercors",1998,"27",44.893167,5.547167,1254
"Gresse en Vercors",1999,"58.2",44.893167,5.547167,1254
"Gresse en Vercors",2000,"29.6",44.893167,5.547167,1254
"Gresse en Vercors",2001,"42.5",44.893167,5.547167,1254
"Gresse en Vercors",2002,"41",44.893167,5.547167,1254
"Gresse en Vercors",2003,"29",44.893167,5.547167,1254
"Gresse en Vercors",2004,"62",44.893167,5.547167,1254
"Gresse en Vercors",2005,"42.7",44.893167,5.547167,1254
"Gresse en Vercors",2006,"29",44.893167,5.547167,1254
"Gresse en Vercors",2007,"25",44.893167,5.547167,1254
"Gresse en Vercors",2008,"36",44.893167,5.547167,1254
"Gresse en Vercors",2009,"60",44.893167,5.547167,1254
"Gresse en Vercors",2010,"25",44.893167,5.547167,1254
"Gresse en Vercors",2011,"28.6",44.893167,5.547167,1254
"Gresse en Vercors",2012,"16.2",44.893167,5.547167,1254
"Gresse en Vercors",2013,"19.9",44.893167,5.547167,1254
"Gresse en Vercors",2014,"30",44.893167,5.547167,1254
"Gresse en Vercors",2015,"27.3",44.893167,5.547167,1254
"Gresse en Vercors",2016,"30.8",44.893167,5.547167,1254
"Gresse en Vercors",2017,"23.7",44.893167,5.547167,1254
"Gresse en Vercors",2018,"48",44.893167,5.547167,1254
"Gresse en Vercors",2019,"53",44.893167,5.547167,1254
"Gresse en Vercors",2020,"32.4",44.893167,5.547167,1254
"Gresse en Vercors",2021,"65",44.893167,5.547167,1254
"Gresse en Vercors",2022,"40.8",44.893167,5.547167,1254
"LE GUA-NIVOSE",1950,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1951,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1952,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1953,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1954,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1955,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1956,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1957,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1958,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1959,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1960,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1961,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1962,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1963,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1964,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1965,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1966,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1967,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1968,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1969,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1970,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1971,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1972,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1973,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1974,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1975,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1976,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1977,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1978,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1979,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1980,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1981,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1982,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1983,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1984,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1985,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1986,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1987,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1988,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1989,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1990,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1991,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1992,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1993,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1994,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1995,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1996,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1997,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1998,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",1999,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",2000,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",2001,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",2002,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",2003,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",2004,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",2005,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",2006,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",2007,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",2008,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",2009,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",2010,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",2011,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",2012,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",2013,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",2014,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",2015,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",2016,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",2017,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",2018,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",2019,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",2020,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",2021,"-Inf",45.015,5.588667,1646
"LE GUA-NIVOSE",2022,"0",45.015,5.588667,1646
"HUEZ",1950,"-Inf",45.08,6.051667,1750
"HUEZ",1951,"-Inf",45.08,6.051667,1750
"HUEZ",1952,"-Inf",45.08,6.051667,1750
"HUEZ",1953,"-Inf",45.08,6.051667,1750
"HUEZ",1954,"-Inf",45.08,6.051667,1750
"HUEZ",1955,"-Inf",45.08,6.051667,1750
"HUEZ",1956,"-Inf",45.08,6.051667,1750
"HUEZ",1957,"-Inf",45.08,6.051667,1750
"HUEZ",1958,"-Inf",45.08,6.051667,1750
"HUEZ",1959,"-Inf",45.08,6.051667,1750
"HUEZ",1960,"-Inf",45.08,6.051667,1750
"HUEZ",1961,"-Inf",45.08,6.051667,1750
"HUEZ",1962,"-Inf",45.08,6.051667,1750
"HUEZ",1963,"-Inf",45.08,6.051667,1750
"HUEZ",1964,"-Inf",45.08,6.051667,1750
"HUEZ",1965,"-Inf",45.08,6.051667,1750
"HUEZ",1966,"-Inf",45.08,6.051667,1750
"HUEZ",1967,"-Inf",45.08,6.051667,1750
"HUEZ",1968,"-Inf",45.08,6.051667,1750
"HUEZ",1969,"61.7",45.08,6.051667,1750
"HUEZ",1970,"73.1",45.08,6.051667,1750
"HUEZ",1971,"47.6",45.08,6.051667,1750
"HUEZ",1972,"36.8",45.08,6.051667,1750
"HUEZ",1973,"60.5",45.08,6.051667,1750
"HUEZ",1974,"60",45.08,6.051667,1750
"HUEZ",1975,"-Inf",45.08,6.051667,1750
"HUEZ",1976,"-Inf",45.08,6.051667,1750
"HUEZ",1977,"-Inf",45.08,6.051667,1750
"HUEZ",1978,"-Inf",45.08,6.051667,1750
"HUEZ",1979,"-Inf",45.08,6.051667,1750
"HUEZ",1980,"-Inf",45.08,6.051667,1750
"HUEZ",1981,"-Inf",45.08,6.051667,1750
"HUEZ",1982,"-Inf",45.08,6.051667,1750
"HUEZ",1983,"-Inf",45.08,6.051667,1750
"HUEZ",1984,"-Inf",45.08,6.051667,1750
"HUEZ",1985,"-Inf",45.08,6.051667,1750
"HUEZ",1986,"-Inf",45.08,6.051667,1750
"HUEZ",1987,"-Inf",45.08,6.051667,1750
"HUEZ",1988,"-Inf",45.08,6.051667,1750
"HUEZ",1989,"-Inf",45.08,6.051667,1750
"HUEZ",1990,"-Inf",45.08,6.051667,1750
"HUEZ",1991,"-Inf",45.08,6.051667,1750
"HUEZ",1992,"-Inf",45.08,6.051667,1750
"HUEZ",1993,"-Inf",45.08,6.051667,1750
"HUEZ",1994,"-Inf",45.08,6.051667,1750
"HUEZ",1995,"-Inf",45.08,6.051667,1750
"HUEZ",1996,"-Inf",45.08,6.051667,1750
"HUEZ",1997,"-Inf",45.08,6.051667,1750
"HUEZ",1998,"-Inf",45.08,6.051667,1750
"HUEZ",1999,"-Inf",45.08,6.051667,1750
"HUEZ",2000,"-Inf",45.08,6.051667,1750
"HUEZ",2001,"-Inf",45.08,6.051667,1750
"HUEZ",2002,"-Inf",45.08,6.051667,1750
"HUEZ",2003,"-Inf",45.08,6.051667,1750
"HUEZ",2004,"-Inf",45.08,6.051667,1750
"HUEZ",2005,"-Inf",45.08,6.051667,1750
"HUEZ",2006,"-Inf",45.08,6.051667,1750
"HUEZ",2007,"-Inf",45.08,6.051667,1750
"HUEZ",2008,"-Inf",45.08,6.051667,1750
"HUEZ",2009,"-Inf",45.08,6.051667,1750
"HUEZ",2010,"-Inf",45.08,6.051667,1750
"HUEZ",2011,"-Inf",45.08,6.051667,1750
"HUEZ",2012,"-Inf",45.08,6.051667,1750
"HUEZ",2013,"-Inf",45.08,6.051667,1750
"HUEZ",2014,"-Inf",45.08,6.051667,1750
"HUEZ",2015,"-Inf",45.08,6.051667,1750
"HUEZ",2016,"-Inf",45.08,6.051667,1750
"HUEZ",2017,"-Inf",45.08,6.051667,1750
"HUEZ",2018,"-Inf",45.08,6.051667,1750
"HUEZ",2019,"-Inf",45.08,6.051667,1750
"HUEZ",2020,"-Inf",45.08,6.051667,1750
"HUEZ",2021,"-Inf",45.08,6.051667,1750
"HUEZ",2022,"-Inf",45.08,6.051667,1750
"ALPE-D'HUEZ",1950,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1951,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1952,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1953,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1954,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1955,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1956,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1957,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1958,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1959,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1960,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1961,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1962,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1963,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1964,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1965,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1966,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1967,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1968,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1969,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1970,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1971,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1972,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1973,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1974,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1975,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1976,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1977,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1978,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1979,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1980,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1981,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1982,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1983,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1984,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1985,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1986,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1987,"-Inf",45.087833,6.085667,1860
"ALPE-D'HUEZ",1988,"57.4",45.087833,6.085667,1860
"ALPE-D'HUEZ",1989,"36",45.087833,6.085667,1860
"ALPE-D'HUEZ",1990,"60",45.087833,6.085667,1860
"ALPE-D'HUEZ",1991,"43.2",45.087833,6.085667,1860
"ALPE-D'HUEZ",1992,"43.8",45.087833,6.085667,1860
"ALPE-D'HUEZ",1993,"57.1",45.087833,6.085667,1860
"ALPE-D'HUEZ",1994,"70.3",45.087833,6.085667,1860
"ALPE-D'HUEZ",1995,"57.6",45.087833,6.085667,1860
"ALPE-D'HUEZ",1996,"57.6",45.087833,6.085667,1860
"ALPE-D'HUEZ",1997,"42.3",45.087833,6.085667,1860
"ALPE-D'HUEZ",1998,"43.8",45.087833,6.085667,1860
"ALPE-D'HUEZ",1999,"48.3",45.087833,6.085667,1860
"ALPE-D'HUEZ",2000,"45.8",45.087833,6.085667,1860
"ALPE-D'HUEZ",2001,"58.7",45.087833,6.085667,1860
"ALPE-D'HUEZ",2002,"60.5",45.087833,6.085667,1860
"ALPE-D'HUEZ",2003,"45",45.087833,6.085667,1860
"ALPE-D'HUEZ",2004,"47.2",45.087833,6.085667,1860
"ALPE-D'HUEZ",2005,"24.8",45.087833,6.085667,1860
"ALPE-D'HUEZ",2006,"30.8",45.087833,6.085667,1860
"ALPE-D'HUEZ",2007,"40",45.087833,6.085667,1860
"ALPE-D'HUEZ",2008,"50",45.087833,6.085667,1860
"ALPE-D'HUEZ",2009,"37.8",45.087833,6.085667,1860
"ALPE-D'HUEZ",2010,"44.2",45.087833,6.085667,1860
"ALPE-D'HUEZ",2011,"67.2",45.087833,6.085667,1860
"ALPE-D'HUEZ",2012,"71.6",45.087833,6.085667,1860
"ALPE-D'HUEZ",2013,"64",45.087833,6.085667,1860
"ALPE-D'HUEZ",2014,"38.4",45.087833,6.085667,1860
"ALPE-D'HUEZ",2015,"54.2",45.087833,6.085667,1860
"ALPE-D'HUEZ",2016,"30.2",45.087833,6.085667,1860
"ALPE-D'HUEZ",2017,"55",45.087833,6.085667,1860
"ALPE-D'HUEZ",2018,"55.5",45.087833,6.085667,1860
"ALPE-D'HUEZ",2019,"34.8",45.087833,6.085667,1860
"ALPE-D'HUEZ",2020,"50",45.087833,6.085667,1860
"ALPE-D'HUEZ",2021,"47.8",45.087833,6.085667,1860
"ALPE-D'HUEZ",2022,"35.4",45.087833,6.085667,1860
"L Alpe d Huez (SATA)",1950,"-Inf",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1951,"-Inf",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1952,"-Inf",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1953,"-Inf",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1954,"-Inf",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1955,"-Inf",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1956,"-Inf",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1957,"-Inf",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1958,"-Inf",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1959,"-Inf",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1960,"-Inf",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1961,"-Inf",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1962,"-Inf",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1963,"-Inf",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1964,"-Inf",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1965,"-Inf",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1966,"-Inf",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1967,"-Inf",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1968,"-Inf",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1969,"-Inf",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1970,"-Inf",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1971,"-Inf",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1972,"-Inf",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1973,"-Inf",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1974,"-Inf",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1975,"-Inf",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1976,"-Inf",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1977,"-Inf",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1978,"-Inf",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1979,"70",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1980,"37",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1981,"26",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1982,"22",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1983,"70",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1984,"5",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1985,"10",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1986,"30",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1987,"32",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1988,"25",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1989,"20",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1990,"26.5",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1991,"22.5",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1992,"35",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1993,"43",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1994,"33",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1995,"43.8",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1996,"30",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1997,"40",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1998,"27.5",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",1999,"28.7",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",2000,"35",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",2001,"41.3",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",2002,"27.5",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",2003,"31",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",2004,"75",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",2005,"38.1",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",2006,"44",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",2007,"42.5",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",2008,"40.8",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",2009,"50",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",2010,"26.4",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",2011,"41.7",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",2012,"40.5",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",2013,"28.2",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",2014,"28.5",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",2015,"48.9",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",2016,"35.3",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",2017,"63",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",2018,"70.7",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",2019,"47",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",2020,"47.9",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",2021,"47",45.097667,6.072833,1860
"L Alpe d Huez (SATA)",2022,"50.9",45.097667,6.072833,1860
"L Alpe d Huez 2700",1950,"-Inf",45.1,6.1,2700
"L Alpe d Huez 2700",1951,"-Inf",45.1,6.1,2700
"L Alpe d Huez 2700",1952,"-Inf",45.1,6.1,2700
"L Alpe d Huez 2700",1953,"-Inf",45.1,6.1,2700
"L Alpe d Huez 2700",1954,"-Inf",45.1,6.1,2700
"L Alpe d Huez 2700",1955,"-Inf",45.1,6.1,2700
"L Alpe d Huez 2700",1956,"-Inf",45.1,6.1,2700
"L Alpe d Huez 2700",1957,"-Inf",45.1,6.1,2700
"L Alpe d Huez 2700",1958,"-Inf",45.1,6.1,2700
"L Alpe d Huez 2700",1959,"-Inf",45.1,6.1,2700
"L Alpe d Huez 2700",1960,"-Inf",45.1,6.1,2700
"L Alpe d Huez 2700",1961,"-Inf",45.1,6.1,2700
"L Alpe d Huez 2700",1962,"-Inf",45.1,6.1,2700
"L Alpe d Huez 2700",1963,"-Inf",45.1,6.1,2700
"L Alpe d Huez 2700",1964,"-Inf",45.1,6.1,2700
"L Alpe d Huez 2700",1965,"-Inf",45.1,6.1,2700
"L Alpe d Huez 2700",1966,"-Inf",45.1,6.1,2700
"L Alpe d Huez 2700",1967,"-Inf",45.1,6.1,2700
"L Alpe d Huez 2700",1968,"-Inf",45.1,6.1,2700
"L Alpe d Huez 2700",1969,"-Inf",45.1,6.1,2700
"L Alpe d Huez 2700",1970,"-Inf",45.1,6.1,2700
"L Alpe d Huez 2700",1971,"-Inf",45.1,6.1,2700
"L Alpe d Huez 2700",1972,"-Inf",45.1,6.1,2700
"L Alpe d Huez 2700",1973,"-Inf",45.1,6.1,2700
"L Alpe d Huez 2700",1974,"-Inf",45.1,6.1,2700
"L Alpe d Huez 2700",1975,"-Inf",45.1,6.1,2700
"L Alpe d Huez 2700",1976,"-Inf",45.1,6.1,2700
